rebalance_strategy,slab_count,rebalance_interval,request_id,miss_ratio
marginal-hits-interval-10k,256,10000,44300000,0.20148
marginal-hits-interval-10k,256,10000,36500000,0.19843
marginal-hits-interval-10k,256,10000,15600000,0.20741
marginal-hits-interval-10k,256,10000,18400000,0.2004
marginal-hits-interval-10k,256,10000,23600000,0.19877
marginal-hits-interval-10k,256,10000,67300000,0.20003
marginal-hits-interval-10k,256,10000,68500000,0.19336
marginal-hits-interval-10k,256,10000,52000000,0.19754
marginal-hits-interval-10k,256,10000,46100000,0.19591
marginal-hits-interval-10k,256,10000,27700000,0.20135
marginal-hits-interval-10k,256,10000,25700000,0.19786
marginal-hits-interval-10k,256,10000,5900000,0.22193
marginal-hits-interval-10k,256,10000,20600000,0.19926
marginal-hits-interval-10k,256,10000,66300000,0.19502
marginal-hits-interval-10k,256,10000,71100000,0.19379
marginal-hits-interval-10k,256,10000,33000000,0.20081
marginal-hits-interval-10k,256,10000,60400000,0.19229
marginal-hits-interval-10k,256,10000,73900000,0.19549
marginal-hits-interval-10k,256,10000,67600000,0.20141
marginal-hits-interval-10k,256,10000,50500000,0.20214
marginal-hits-interval-10k,256,10000,49800000,0.19999
marginal-hits-interval-10k,256,10000,44600000,0.199
marginal-hits-interval-10k,256,10000,3200000,0.2687
marginal-hits-interval-10k,256,10000,13500000,0.19749
marginal-hits-interval-10k,256,10000,18300000,0.19854
marginal-hits-interval-10k,256,10000,18600000,0.19322
marginal-hits-interval-10k,256,10000,13600000,0.19585
marginal-hits-interval-10k,256,10000,16500000,0.19939
marginal-hits-interval-10k,256,10000,57300000,0.19522
marginal-hits-interval-10k,256,10000,53000000,0.19855
marginal-hits-interval-10k,256,10000,48700000,0.18542
marginal-hits-interval-10k,256,10000,39200000,0.1939
marginal-hits-interval-10k,256,10000,10400000,0.21514
marginal-hits-interval-10k,256,10000,14500000,0.19918
marginal-hits-interval-10k,256,10000,64100000,0.19808
marginal-hits-interval-10k,256,10000,60800000,0.19741
marginal-hits-interval-10k,256,10000,44800000,0.19292
marginal-hits-interval-10k,256,10000,27100000,0.20047
marginal-hits-interval-10k,256,10000,19700000,0.1962
marginal-hits-interval-10k,256,10000,67000000,0.193
marginal-hits-interval-10k,256,10000,74800000,0.1891
marginal-hits-interval-10k,256,10000,78900000,0.19815
marginal-hits-interval-10k,256,10000,45800000,0.19516
marginal-hits-interval-10k,256,10000,8300000,0.22416
marginal-hits-interval-10k,256,10000,14400000,0.20762
marginal-hits-interval-10k,256,10000,21500000,0.19753
marginal-hits-interval-10k,256,10000,58800000,0.19128
marginal-hits-interval-10k,256,10000,62500000,0.20097
marginal-hits-interval-10k,256,10000,52700000,0.19146
marginal-hits-interval-10k,256,10000,39300000,0.19394
marginal-hits-interval-10k,256,10000,38100000,0.1938
marginal-hits-interval-10k,256,10000,19300000,0.20746
marginal-hits-interval-10k,256,10000,50100000,0.19968
marginal-hits-interval-10k,256,10000,40800000,0.20908
marginal-hits-interval-10k,256,10000,54900000,0.18914
marginal-hits-interval-10k,256,10000,58400000,0.19004
marginal-hits-interval-10k,256,10000,74900000,0.19219
marginal-hits-interval-10k,256,10000,1600000,0.37185
marginal-hits-interval-10k,256,10000,5800000,0.22311
marginal-hits-interval-10k,256,10000,59800000,0.19248
marginal-hits-interval-10k,256,10000,76600000,0.19912
marginal-hits-interval-10k,256,10000,34900000,0.19367
marginal-hits-interval-10k,256,10000,4100000,0.24379
marginal-hits-interval-10k,256,10000,58000000,0.20064
marginal-hits-interval-10k,256,10000,59500000,0.19026
marginal-hits-interval-10k,256,10000,49400000,0.19313
marginal-hits-interval-10k,256,10000,46000000,0.1953
marginal-hits-interval-10k,256,10000,45400000,0.18705
marginal-hits-interval-10k,256,10000,44100000,0.1961
marginal-hits-interval-10k,256,10000,4500000,0.24554
marginal-hits-interval-10k,256,10000,69100000,0.19287
marginal-hits-interval-10k,256,10000,74600000,0.19491
marginal-hits-interval-10k,256,10000,53700000,0.1899
marginal-hits-interval-10k,256,10000,41000000,0.20035
marginal-hits-interval-10k,256,10000,38600000,0.19387
marginal-hits-interval-10k,256,10000,28100000,0.19754
marginal-hits-interval-10k,256,10000,60700000,0.20241
marginal-hits-interval-10k,256,10000,63600000,0.19272
marginal-hits-interval-10k,256,10000,68600000,0.19409
marginal-hits-interval-10k,256,10000,78600000,0.18853
marginal-hits-interval-10k,256,10000,71900000,0.19366
marginal-hits-interval-10k,256,10000,48800000,0.18744
marginal-hits-interval-10k,256,10000,10600000,0.21559
marginal-hits-interval-10k,256,10000,14100000,0.19997
marginal-hits-interval-10k,256,10000,55500000,0.20652
marginal-hits-interval-10k,256,10000,68000000,0.196
marginal-hits-interval-10k,256,10000,48000000,0.18788
marginal-hits-interval-10k,256,10000,26500000,0.19987
marginal-hits-interval-10k,256,10000,12600000,0.20383
marginal-hits-interval-10k,256,10000,70300000,0.19391
marginal-hits-interval-10k,256,10000,53600000,0.19177
marginal-hits-interval-10k,256,10000,47200000,0.20401
marginal-hits-interval-10k,256,10000,33800000,0.18984
marginal-hits-interval-10k,256,10000,18800000,0.19948
marginal-hits-interval-10k,256,10000,67500000,0.19374
marginal-hits-interval-10k,256,10000,78300000,0.18985
marginal-hits-interval-10k,256,10000,53400000,0.19513
marginal-hits-interval-10k,256,10000,27500000,0.20121
marginal-hits-interval-10k,256,10000,1500000,0.3841
marginal-hits-interval-10k,256,10000,15200000,0.19314
marginal-hits-interval-10k,256,10000,24300000,0.19011
marginal-hits-interval-10k,256,10000,64900000,0.1923
marginal-hits-interval-10k,256,10000,61800000,0.19384
marginal-hits-interval-10k,256,10000,49700000,0.20138
marginal-hits-interval-10k,256,10000,29400000,0.19688
marginal-hits-interval-10k,256,10000,9300000,0.21998
marginal-hits-interval-10k,256,10000,9100000,0.21507
marginal-hits-interval-10k,256,10000,6000000,0.22079
marginal-hits-interval-10k,256,10000,17400000,0.20279
marginal-hits-interval-10k,256,10000,76100000,0.19976
marginal-hits-interval-10k,256,10000,71200000,0.19371
marginal-hits-interval-10k,256,10000,45000000,0.18834
marginal-hits-interval-10k,256,10000,60600000,0.19616
marginal-hits-interval-10k,256,10000,76200000,0.19881
marginal-hits-interval-10k,256,10000,200000,0.64834
marginal-hits-interval-10k,256,10000,12700000,0.20127
marginal-hits-interval-10k,256,10000,62200000,0.18811
marginal-hits-interval-10k,256,10000,63800000,0.20519
marginal-hits-interval-10k,256,10000,67900000,0.19732
marginal-hits-interval-10k,256,10000,33600000,0.18627
marginal-hits-interval-10k,256,10000,27600000,0.1977
marginal-hits-interval-10k,256,10000,30600000,0.19644
marginal-hits-interval-10k,256,10000,28900000,0.20061
marginal-hits-interval-10k,256,10000,26100000,0.19153
marginal-hits-interval-10k,256,10000,15000000,0.20399
marginal-hits-interval-10k,256,10000,61000000,0.19695
marginal-hits-interval-10k,256,10000,66800000,0.20221
marginal-hits-interval-10k,256,10000,35900000,0.19747
marginal-hits-interval-10k,256,10000,6100000,0.22077
marginal-hits-interval-10k,256,10000,14300000,0.19577
marginal-hits-interval-10k,256,10000,62900000,0.199
marginal-hits-interval-10k,256,10000,63700000,0.19827
marginal-hits-interval-10k,256,10000,47800000,0.19657
marginal-hits-interval-10k,256,10000,42900000,0.19366
marginal-hits-interval-10k,256,10000,46300000,0.19306
marginal-hits-interval-500k,256,500000,51300000,0.17629
marginal-hits-interval-500k,256,500000,46200000,0.17476
marginal-hits-interval-500k,256,500000,40500000,0.17618
marginal-hits-interval-500k,256,500000,33300000,0.18722
marginal-hits-interval-500k,256,500000,31400000,0.19128
marginal-hits-interval-500k,256,500000,3800000,0.26541
marginal-hits-interval-500k,256,500000,37000000,0.18434
marginal-hits-interval-500k,256,500000,0,0.0
marginal-hits-interval-500k,256,500000,400000,0.57264
marginal-hits-interval-500k,256,500000,3500000,0.26974
marginal-hits-interval-500k,256,500000,4900000,0.2605
marginal-hits-interval-500k,256,500000,54600000,0.17527
marginal-hits-interval-500k,256,500000,73100000,0.17454
marginal-hits-interval-500k,256,500000,75300000,0.17093
marginal-hits-interval-500k,256,500000,36600000,0.18413
marginal-hits-interval-500k,256,500000,30400000,0.19523
marginal-hits-interval-500k,256,500000,30200000,0.19715
marginal-hits-interval-500k,256,500000,29000000,0.19801
marginal-hits-interval-500k,256,500000,24700000,0.20953
marginal-hits-interval-500k,256,500000,54500000,0.17146
marginal-hits-interval-500k,256,500000,43800000,0.17257
marginal-hits-interval-500k,256,500000,33900000,0.18912
marginal-hits-interval-500k,256,500000,71000000,0.17272
marginal-hits-interval-500k,256,500000,79400000,0.1726
marginal-hits-interval-500k,256,500000,36900000,0.1809
marginal-hits-interval-500k,256,500000,26400000,0.20442
marginal-hits-interval-500k,256,500000,11500000,0.24221
marginal-hits-interval-500k,256,500000,9500000,0.24834
marginal-hits-interval-500k,256,500000,22900000,0.211
marginal-hits-interval-500k,256,500000,23800000,0.20783
marginal-hits-interval-500k,256,500000,62300000,0.17208
marginal-hits-interval-500k,256,500000,65000000,0.17103
marginal-hits-interval-500k,256,500000,49600000,0.17433
marginal-hits-interval-500k,256,500000,42700000,0.17449
marginal-hits-interval-500k,256,500000,28600000,0.19646
marginal-hits-interval-500k,256,500000,9200000,0.25022
marginal-hits-interval-500k,256,500000,1000000,0.45002
marginal-hits-interval-500k,256,500000,65500000,0.17196
marginal-hits-interval-500k,256,500000,43300000,0.17457
marginal-hits-interval-500k,256,500000,40400000,0.17601
marginal-hits-interval-500k,256,500000,32300000,0.18947
marginal-hits-interval-500k,256,500000,7800000,0.25378
marginal-hits-interval-500k,256,500000,23000000,0.20864
marginal-hits-interval-500k,256,500000,55600000,0.17509
marginal-hits-interval-500k,256,500000,60200000,0.17311
marginal-hits-interval-500k,256,500000,1100000,0.43577
marginal-hits-interval-500k,256,500000,5400000,0.26167
marginal-hits-interval-500k,256,500000,22300000,0.21327
marginal-hits-interval-500k,256,500000,55800000,0.17193
marginal-hits-interval-500k,256,500000,77900000,0.17159
marginal-hits-interval-500k,256,500000,49900000,0.17111
marginal-hits-interval-500k,256,500000,43600000,0.17769
marginal-hits-interval-500k,256,500000,2300000,0.30849
marginal-hits-interval-500k,256,500000,54700000,0.17291
marginal-hits-interval-500k,256,500000,56700000,0.17448
marginal-hits-interval-500k,256,500000,72500000,0.17341
marginal-hits-interval-500k,256,500000,74000000,0.17323
marginal-hits-interval-500k,256,500000,53100000,0.17624
marginal-hits-interval-500k,256,500000,41700000,0.17729
marginal-hits-interval-500k,256,500000,34200000,0.18629
marginal-hits-interval-500k,256,500000,27000000,0.2004
marginal-hits-interval-500k,256,500000,12500000,0.23816
marginal-hits-interval-500k,256,500000,8700000,0.2488
marginal-hits-interval-500k,256,500000,60100000,0.17372
marginal-hits-interval-500k,256,500000,69200000,0.17442
marginal-hits-interval-500k,256,500000,73500000,0.17435
marginal-hits-interval-500k,256,500000,46800000,0.17539
marginal-hits-interval-500k,256,500000,31900000,0.19023
marginal-hits-interval-500k,256,500000,28200000,0.19823
marginal-hits-interval-500k,256,500000,1800000,0.35501
marginal-hits-interval-500k,256,500000,69800000,0.17382
marginal-hits-interval-500k,256,500000,72300000,0.17447
marginal-hits-interval-500k,256,500000,79100000,0.17373
marginal-hits-interval-500k,256,500000,79600000,0.17426
marginal-hits-interval-500k,256,500000,48300000,0.17606
marginal-hits-interval-500k,256,500000,39400000,0.17999
marginal-hits-interval-500k,256,500000,7600000,0.25445
marginal-hits-interval-500k,256,500000,2200000,0.3158
marginal-hits-interval-500k,256,500000,300000,0.60595
marginal-hits-interval-500k,256,500000,14800000,0.23126
marginal-hits-interval-500k,256,500000,16700000,0.22616
marginal-hits-interval-500k,256,500000,22100000,0.21374
marginal-hits-interval-500k,256,500000,79800000,0.17204
marginal-hits-interval-500k,256,500000,47900000,0.17239
marginal-hits-interval-500k,256,500000,47700000,0.17386
marginal-hits-interval-500k,256,500000,40900000,0.17663
marginal-hits-interval-500k,256,500000,20100000,0.21675
marginal-hits-interval-500k,256,500000,20300000,0.21713
marginal-hits-interval-500k,256,500000,57500000,0.17164
marginal-hits-interval-500k,256,500000,63000000,0.17134
marginal-hits-interval-500k,256,500000,71500000,0.17417
marginal-hits-interval-500k,256,500000,8100000,0.25363
marginal-hits-interval-500k,256,500000,2900000,0.26872
marginal-hits-interval-500k,256,500000,14000000,0.2342
marginal-hits-interval-500k,256,500000,22200000,0.21194
marginal-hits-interval-500k,256,500000,55300000,0.17397
marginal-hits-interval-500k,256,500000,57400000,0.17311
marginal-hits-interval-500k,256,500000,67200000,0.1733
marginal-hits-interval-500k,256,500000,70200000,0.17187
marginal-hits-interval-500k,256,500000,72100000,0.17462
marginal-hits-interval-500k,256,500000,78400000,0.17026
marginal-hits-interval-500k,256,500000,26800000,0.20211
marginal-hits-interval-500k,256,500000,65800000,0.16954
marginal-hits-interval-500k,256,500000,67100000,0.17387
marginal-hits-interval-500k,256,500000,37200000,0.18277
marginal-hits-interval-500k,256,500000,10900000,0.24151
marginal-hits-interval-500k,256,500000,16300000,0.22628
marginal-hits-interval-500k,256,500000,22400000,0.2146
marginal-hits-interval-500k,256,500000,71800000,0.17403
marginal-hits-interval-500k,256,500000,72400000,0.17356
marginal-hits-interval-500k,256,500000,50800000,0.17068
marginal-hits-interval-500k,256,500000,38500000,0.1817
marginal-hits-interval-500k,256,500000,29600000,0.19637
marginal-hits-interval-500k,256,500000,28500000,0.19843
marginal-hits-interval-500k,256,500000,26700000,0.20225
marginal-hits-interval-500k,256,500000,75800000,0.172
marginal-hits-interval-500k,256,500000,23900000,0.20656
marginal-hits-interval-500k,256,500000,59200000,0.17315
marginal-hits-interval-500k,256,500000,47500000,0.17264
marginal-hits-interval-500k,256,500000,42600000,0.17689
marginal-hits-interval-500k,256,500000,35300000,0.1836
marginal-hits-interval-500k,256,500000,30700000,0.19544
marginal-hits-interval-500k,256,500000,72900000,0.17473
marginal-hits-interval-500k,256,500000,73800000,0.17235
marginal-hits-interval-500k,256,500000,52100000,0.17471
marginal-hits-interval-500k,256,500000,38300000,0.17994
marginal-hits-interval-500k,256,500000,42800000,0.17354
marginal-hits-interval-500k,256,500000,12300000,0.23853
marginal-hits-interval-500k,256,500000,6300000,0.25773
marginal-hits-interval-500k,256,500000,64300000,0.17043
marginal-hits-interval-500k,256,500000,75400000,0.17213
marginal-hits-interval-500k,256,500000,75700000,0.17293
marginal-hits-interval-500k,256,500000,45200000,0.17162
marginal-hits-interval-500k,256,500000,41900000,0.17909
marginal-hits-interval-500k,256,500000,37700000,0.18209
marginal-hits-interval-500k,256,500000,30300000,0.19398
marginal-hits-interval-500k,256,500000,54200000,0.17406
marginal-hits-interval-500k,256,500000,55100000,0.17374
marginal-hits-interval-500k,256,500000,57900000,0.17337
marginal-hits-interval-500k,256,500000,59400000,0.16918
marginal-hits-interval-500k,256,500000,70400000,0.17346
marginal-hits-interval-500k,256,500000,47000000,0.17545
marginal-hits-interval-500k,256,500000,43100000,0.17676
marginal-hits-interval-500k,256,500000,35800000,0.18524
marginal-hits-interval-500k,256,500000,2000000,0.33305
marginal-hits-interval-500k,256,500000,1700000,0.36041
marginal-hits-interval-500k,256,500000,1200000,0.41948
marginal-hits-interval-500k,256,500000,5600000,0.26081
marginal-hits-interval-500k,256,500000,15500000,0.23028
marginal-hits-interval-500k,256,500000,20000000,0.21851
marginal-hits-interval-500k,256,500000,78100000,0.17467
marginal-hits-interval-500k,256,500000,12400000,0.23679
marginal-hits-interval-500k,256,500000,8900000,0.25016
marginal-hits-interval-500k,256,500000,24200000,0.20972
marginal-hits-interval-500k,256,500000,54300000,0.1736
marginal-hits-interval-500k,256,500000,58700000,0.17243
marginal-hits-interval-500k,256,500000,60000000,0.17205
marginal-hits-interval-500k,256,500000,64500000,0.17224
marginal-hits-interval-500k,256,500000,48900000,0.17389
marginal-hits-interval-500k,256,500000,42200000,0.17617
marginal-hits-interval-500k,256,500000,11800000,0.23923
marginal-hits-interval-500k,256,500000,17300000,0.22454
marginal-hits-interval-500k,256,500000,20900000,0.21632
marginal-hits-interval-500k,256,500000,57600000,0.17466
marginal-hits-interval-500k,256,500000,63500000,0.17359
marginal-hits-interval-500k,256,500000,66900000,0.17188
marginal-hits-interval-500k,256,500000,77100000,0.17271
marginal-hits-interval-500k,256,500000,31300000,0.1919
marginal-hits-interval-500k,256,500000,44900000,0.17149
marginal-hits-interval-500k,256,500000,41800000,0.17601
marginal-hits-interval-500k,256,500000,39100000,0.18199
marginal-hits-interval-500k,256,500000,11300000,0.24136
marginal-hits-interval-500k,256,500000,10200000,0.244
marginal-hits-interval-500k,256,500000,1400000,0.39672
marginal-hits-interval-500k,256,500000,23300000,0.21101
marginal-hits-interval-500k,256,500000,46400000,0.17354
marginal-hits-interval-500k,256,500000,31700000,0.18854
marginal-hits-interval-500k,256,500000,31000000,0.19094
marginal-hits-interval-500k,256,500000,73700000,0.17262
