rebalance_strategy,slab_count,miss_ratio,request_id,distance_to_optimal_allocation
free-mem,64,0.56551,63700000,13
free-mem,64,0.56451,47800000,13
free-mem,64,0.56276,42900000,13
free-mem,64,0.56342,46300000,13
free-mem,256,0.26994,51300000,85
free-mem,256,0.2691,46200000,85
free-mem,256,0.26887,40500000,85
free-mem,256,0.26949,33300000,85
free-mem,256,0.26776,31400000,85
free-mem,256,0.26718,3800000,85
free-mem,256,0.26918,37000000,85
free-mem,256,0.0,0,85
free-mem,256,0.57264,400000,85
free-mem,256,0.26974,3500000,85
free-mem,256,0.26581,4900000,85
free-mem,256,0.26941,54600000,85
free-mem,256,0.26744,73100000,85
free-mem,256,0.26835,75300000,85
free-mem,256,0.26818,36600000,85
free-mem,256,0.26852,30400000,85
free-mem,256,0.26921,30200000,85
free-mem,256,0.2695,29000000,85
free-mem,256,0.26989,24700000,85
free-mem,256,0.26709,54500000,85
free-mem,256,0.26831,43800000,85
free-mem,256,0.26898,33900000,85
free-mem,256,0.26854,71000000,85
free-mem,256,0.26915,79400000,85
free-mem,256,0.26672,36900000,85
free-mem,256,0.27011,26400000,85
free-mem,256,0.26922,11500000,85
free-mem,256,0.26837,9500000,85
free-mem,256,0.26752,22900000,85
free-mem,256,0.26813,23800000,85
free-mem,256,0.26916,62300000,85
free-mem,256,0.26872,65000000,85
free-mem,256,0.27002,49600000,85
free-mem,256,0.26637,42700000,85
free-mem,256,0.26745,28600000,85
free-mem,256,0.27024,9200000,85
free-mem,256,0.45002,1000000,85
free-mem,256,0.26886,65500000,85
free-mem,256,0.26633,43300000,85
free-mem,256,0.26756,40400000,85
free-mem,256,0.26635,32300000,85
free-mem,256,0.26948,7800000,85
free-mem,256,0.26638,23000000,85
free-mem,256,0.26834,55600000,85
free-mem,256,0.26877,60200000,85
free-mem,256,0.43577,1100000,85
free-mem,256,0.2683,5400000,85
free-mem,256,0.26923,22300000,85
free-mem,256,0.26792,55800000,85
free-mem,256,0.26568,77900000,85
free-mem,256,0.26995,49900000,85
free-mem,256,0.27015,43600000,85
free-mem,256,0.30849,2300000,85
free-mem,256,0.26695,54700000,85
free-mem,256,0.26886,56700000,85
free-mem,256,0.26893,72500000,85
free-mem,256,0.26769,74000000,85
free-mem,256,0.26802,53100000,85
free-mem,256,0.26987,41700000,85
free-mem,256,0.26751,34200000,85
free-mem,256,0.26706,27000000,85
free-mem,256,0.26796,12500000,85
free-mem,256,0.26692,8700000,85
free-mem,256,0.26693,60100000,85
free-mem,256,0.26795,69200000,85
free-mem,256,0.26902,73500000,85
free-mem,256,0.26685,46800000,85
free-mem,256,0.26866,31900000,85
free-mem,256,0.26695,28200000,85
free-mem,256,0.35501,1800000,85
free-mem,256,0.26748,69800000,85
free-mem,256,0.26847,72300000,85
free-mem,256,0.26713,79100000,85
free-mem,256,0.2691,79600000,85
free-mem,256,0.26947,48300000,85
free-mem,256,0.27013,39400000,85
free-mem,256,0.26868,7600000,85
free-mem,256,0.3158,2200000,85
free-mem,256,0.60595,300000,85
free-mem,256,0.26837,14800000,85
free-mem,256,0.26759,16700000,85
free-mem,256,0.26746,22100000,85
free-mem,256,0.26639,79800000,85
free-mem,256,0.26781,47900000,85
free-mem,256,0.2666,47700000,85
free-mem,256,0.26719,40900000,85
free-mem,256,0.26834,20100000,85
free-mem,256,0.26879,20300000,85
free-mem,256,0.26718,57500000,85
free-mem,256,0.2654,63000000,85
free-mem,256,0.26848,71500000,85
free-mem,256,0.26804,8100000,85
free-mem,256,0.26872,2900000,85
free-mem,256,0.26814,14000000,85
free-mem,256,0.26862,22200000,85
free-mem,256,0.26671,55300000,85
free-mem,256,0.26787,57400000,85
free-mem,256,0.27042,67200000,85
free-mem,256,0.26824,70200000,85
free-mem,256,0.26753,72100000,85
free-mem,256,0.26752,78400000,85
free-mem,256,0.26916,26800000,85
free-mem,256,0.26903,65800000,85
free-mem,256,0.26759,67100000,85
free-mem,256,0.268,37200000,85
free-mem,256,0.26686,10900000,85
free-mem,256,0.26805,16300000,85
free-mem,256,0.27049,22400000,85
free-mem,256,0.26982,71800000,85
free-mem,256,0.2671,72400000,85
free-mem,256,0.26777,50800000,85
free-mem,256,0.26972,38500000,85
free-mem,256,0.26853,29600000,85
free-mem,256,0.26777,28500000,85
free-mem,256,0.2669,26700000,85
free-mem,256,0.26856,75800000,85
free-mem,256,0.26776,23900000,85
free-mem,256,0.26926,59200000,85
free-mem,256,0.26696,47500000,85
free-mem,256,0.26682,42600000,85
free-mem,256,0.26585,35300000,85
free-mem,256,0.26878,30700000,85
free-mem,256,0.27003,72900000,85
free-mem,256,0.2677,73800000,85
free-mem,256,0.26871,52100000,85
free-mem,256,0.26691,38300000,85
free-mem,256,0.2691,42800000,85
free-mem,256,0.26797,12300000,85
free-mem,256,0.26763,6300000,85
free-mem,256,0.26845,64300000,85
free-mem,256,0.26876,75400000,85
free-mem,256,0.26804,75700000,85
free-mem,256,0.26752,45200000,85
free-mem,256,0.26961,41900000,85
free-mem,256,0.26742,37700000,85
free-mem,256,0.26771,30300000,85
free-mem,256,0.26665,54200000,85
free-mem,256,0.26824,55100000,85
free-mem,256,0.26768,57900000,85
free-mem,256,0.26596,59400000,85
free-mem,256,0.26795,70400000,85
free-mem,256,0.26897,47000000,85
free-mem,256,0.26952,43100000,85
free-mem,256,0.2704,35800000,85
free-mem,256,0.33305,2000000,85
free-mem,256,0.36041,1700000,85
free-mem,256,0.41948,1200000,85
free-mem,256,0.26724,5600000,85
free-mem,256,0.26837,15500000,85
free-mem,256,0.26952,20000000,85
free-mem,256,0.26873,78100000,85
free-mem,256,0.26643,12400000,85
free-mem,256,0.26894,8900000,85
free-mem,256,0.26949,24200000,85
free-mem,256,0.26745,54300000,85
free-mem,256,0.26856,58700000,85
free-mem,256,0.26899,60000000,85
free-mem,256,0.26891,64500000,85
free-mem,256,0.26844,48900000,85
free-mem,256,0.26719,42200000,85
free-mem,256,0.26839,11800000,85
free-mem,256,0.26921,17300000,85
free-mem,256,0.26846,20900000,85
free-mem,256,0.26879,57600000,85
free-mem,256,0.2692,63500000,85
free-mem,256,0.26919,66900000,85
free-mem,256,0.26729,77100000,85
free-mem,256,0.26832,31300000,85
free-mem,256,0.26793,44900000,85
free-mem,256,0.26838,41800000,85
free-mem,256,0.26713,39100000,85
free-mem,256,0.2685,11300000,85
free-mem,256,0.26639,10200000,85
free-mem,256,0.39672,1400000,85
free-mem,256,0.26954,23300000,85
free-mem,256,0.26729,46400000,85
free-mem,256,0.26477,31700000,85
free-mem,256,0.26712,31000000,85
free-mem,256,0.2684,73700000,85
free-mem,256,0.27035,61100000,85
free-mem,256,0.26985,11100000,85
free-mem,256,0.26877,19400000,85
free-mem,256,0.26724,57000000,85
free-mem,256,0.26884,70700000,85
free-mem,256,0.27004,48100000,85
free-mem,256,0.26874,69700000,85
free-mem,256,0.26949,36100000,85
free-mem,256,0.26857,32400000,85
free-mem,256,0.26824,18700000,85
free-mem,256,0.26843,64200000,85
free-mem,256,0.26627,64400000,85
free-mem,256,0.26948,73000000,85
free-mem,256,0.2699,79000000,85
free-mem,256,0.26768,40700000,85
free-mem,256,0.26615,6700000,85
free-mem,256,0.26805,4200000,85
free-mem,256,0.26685,16900000,85
free-mem,256,0.26841,50400000,85
free-mem,256,0.26693,41600000,85
free-mem,256,0.26646,38900000,85
free-mem,256,0.2688,37800000,85
free-mem,256,0.26721,29200000,85
free-mem,256,0.26926,29100000,85
free-mem,256,0.26682,10300000,85
free-mem,256,0.269,5700000,85
free-mem,256,0.26766,54100000,85
free-mem,256,0.2661,45100000,85
free-mem,256,0.26767,43900000,85
free-mem,256,0.26921,33100000,85
free-mem,256,0.26905,63100000,85
free-mem,256,0.2674,53900000,85
free-mem,256,0.26798,50700000,85
free-mem,256,0.46561,900000,85
free-mem,256,0.26686,18900000,85
free-mem,256,0.26718,21200000,85
free-mem,256,0.27075,21300000,85
free-mem,256,0.26877,57100000,85
free-mem,256,0.26696,55900000,85
free-mem,256,0.26765,56900000,85
free-mem,256,0.26705,70100000,85
free-mem,256,0.26502,79900000,85
free-mem,256,0.26804,37300000,85
free-mem,256,0.26653,53800000,85
free-mem,256,0.26973,51200000,85
free-mem,256,0.2689,45700000,85
free-mem,256,0.26696,27800000,85
free-mem,256,0.26651,26000000,85
free-mem,256,0.27067,19100000,85
free-mem,256,0.26902,21800000,85
free-mem,256,0.26751,61700000,85
free-mem,256,0.26704,51500000,85
free-mem,256,0.26657,38000000,85
free-mem,256,0.2681,29800000,85
free-mem,256,0.27104,4000000,85
free-mem,256,0.26888,4300000,85
free-mem,256,0.26841,20200000,85
free-mem,256,0.26734,22700000,85
free-mem,256,0.26932,65400000,85
free-mem,256,0.26869,10700000,85
free-mem,256,0.28268,2700000,85
free-mem,256,0.26988,15100000,85
free-mem,256,0.26834,15400000,85
free-mem,256,0.26748,19000000,85
free-mem,256,0.26648,73200000,85
free-mem,256,0.26922,76700000,85
free-mem,256,0.26827,78700000,85
free-mem,256,0.26918,79700000,85
free-mem,256,0.26763,31600000,85
free-mem,256,0.26768,49100000,85
free-mem,256,0.26729,42100000,85
free-mem,256,0.26945,47300000,85
free-mem,256,0.26702,27200000,85
free-mem,256,0.26917,11900000,85
free-mem,256,0.27003,25600000,85
free-mem,256,0.26784,32600000,85
free-mem,256,0.26634,6400000,85
free-mem,256,0.26776,23400000,85
free-mem,256,0.26625,59000000,85
free-mem,256,0.26731,62100000,85
free-mem,256,0.26937,68900000,85
free-mem,256,0.26673,13900000,85
free-mem,256,0.2679,17800000,85
free-mem,256,0.26791,52900000,85
free-mem,256,0.26741,43500000,85
free-mem,256,0.2693,3000000,85
free-mem,256,0.26894,19200000,85
free-mem,256,0.26766,45500000,85
free-mem,256,0.26902,4800000,85
free-mem,256,0.26903,19600000,85
free-mem,256,0.26735,72000000,85
free-mem,256,0.26718,75200000,85
free-mem,256,0.26809,48400000,85
free-mem,256,0.26914,44500000,85
free-mem,256,0.26614,34500000,85
free-mem,256,0.26662,65100000,85
free-mem,256,0.26691,73300000,85
free-mem,256,0.26933,79500000,85
free-mem,256,0.26623,61200000,85
free-mem,256,0.2673,50000000,85
free-mem,256,0.26725,36300000,85
free-mem,256,0.2688,7900000,85
free-mem,256,0.26635,5100000,85
free-mem,256,0.26937,74200000,85
free-mem,256,0.26527,49300000,85
free-mem,256,0.26888,46900000,85
free-mem,256,0.26924,6500000,85
free-mem,256,0.28756,2600000,85
free-mem,256,0.26705,64600000,85
free-mem,256,0.26854,53500000,85
free-mem,256,0.26722,52800000,85
free-mem,256,0.26834,52400000,85
free-mem,256,0.26837,51900000,85
free-mem,256,0.2706,41500000,85
free-mem,256,0.26956,38200000,85
free-mem,256,0.26643,31800000,85
free-mem,256,0.26798,29300000,85
free-mem,256,0.2663,26900000,85
free-mem,256,0.2682,69600000,85
free-mem,256,0.26846,62800000,85
free-mem,256,0.26782,51400000,85
free-mem,256,0.26786,7000000,85
free-mem,256,0.26827,3600000,85
free-mem,256,0.26672,14200000,85
free-mem,256,0.26779,55000000,85
free-mem,256,0.26881,74500000,85
free-mem,256,0.26696,50600000,85
free-mem,256,0.26906,30100000,85
free-mem,256,0.26948,56300000,85
free-mem,256,0.26725,37900000,85
free-mem,256,0.26902,12000000,85
free-mem,256,0.26857,6900000,85
free-mem,256,0.26892,58100000,85
free-mem,256,0.26795,58600000,85
free-mem,256,0.26964,60300000,85
free-mem,256,0.26871,43200000,85
free-mem,256,0.26646,10000000,85
free-mem,256,0.26835,3900000,85
free-mem,256,0.26728,25200000,85
free-mem,256,0.26761,56600000,85
free-mem,256,0.2714,59700000,85
free-mem,256,0.26786,39600000,85
free-mem,256,0.26933,5200000,85
free-mem,256,0.26745,59100000,85
free-mem,256,0.27131,59300000,85
free-mem,256,0.26876,66200000,85
free-mem,256,0.26992,68400000,85
free-mem,256,0.27005,71700000,85
free-mem,256,0.26828,72700000,85
free-mem,256,0.26758,74100000,85
free-mem,256,0.27101,62700000,85
free-mem,256,0.26749,17900000,85
free-mem,256,0.26989,35100000,85
free-mem,256,0.26788,43000000,85
free-mem,256,0.268,22500000,85
free-mem,256,0.27046,60500000,85
free-mem,256,0.26922,70900000,85
free-mem,256,0.26889,76400000,85
free-mem,256,0.26799,36200000,85
free-mem,256,0.268,32500000,85
free-mem,256,0.26899,26200000,85
free-mem,256,0.26969,61300000,85
free-mem,256,0.26869,76300000,85
free-mem,256,0.26873,46700000,85
free-mem,256,0.26608,36800000,85
free-mem,256,0.26793,33400000,85
free-mem,256,0.26964,13400000,85
free-mem,256,0.26599,17600000,85
free-mem,256,0.2671,69400000,85
free-mem,256,0.26869,47100000,85
free-mem,256,0.26964,42000000,85
free-mem,256,0.27109,37400000,85
free-mem,256,0.26782,28700000,85
free-mem,256,0.26932,12100000,85
free-mem,256,0.26892,9900000,85
free-mem,256,0.2682,13300000,85
free-mem,256,0.26539,21700000,85
free-mem,256,0.26608,78200000,85
free-mem,256,0.26714,53200000,85
free-mem,256,0.26626,52600000,85
free-mem,256,0.26805,32100000,85
free-mem,256,0.26785,31500000,85
free-mem,256,0.26809,14700000,85
free-mem,256,0.2671,15900000,85
free-mem,256,0.26865,66500000,85
free-mem,256,0.26586,37600000,85
free-mem,256,0.26497,61400000,85
free-mem,256,0.26895,61900000,85
free-mem,256,0.26733,65900000,85
free-mem,256,0.26751,3100000,85
free-mem,256,0.2674,17000000,85
free-mem,256,0.26862,18000000,85
free-mem,256,0.27049,58900000,85
free-mem,256,0.26987,70500000,85
free-mem,256,0.26706,70800000,85
free-mem,256,0.26888,16000000,85
free-mem,256,0.2681,13700000,85
free-mem,256,0.26702,44700000,85
free-mem,256,0.26526,39500000,85
free-mem,256,0.26888,40000000,85
free-mem,256,0.26795,38800000,85
free-mem,256,0.27014,35500000,85
free-mem,256,0.26845,27300000,85
free-mem,256,0.26737,3700000,85
free-mem,256,0.26937,12800000,85
free-mem,256,0.26768,14600000,85
free-mem,256,0.27027,74400000,85
free-mem,256,0.26704,72200000,85
free-mem,256,0.26658,46600000,85
free-mem,256,0.26541,46500000,85
free-mem,256,0.26664,36700000,85
free-mem,256,0.26865,32000000,85
free-mem,256,0.26753,63200000,85
free-mem,256,0.26678,68800000,85
free-mem,256,0.26824,9400000,85
free-mem,256,0.34461,1900000,85
free-mem,256,0.48278,800000,85
free-mem,256,0.26899,4400000,85
free-mem,256,0.26516,16400000,85
free-mem,256,0.26484,68300000,85
free-mem,256,0.26795,73600000,85
free-mem,256,0.26816,75000000,85
free-mem,256,0.26819,76500000,85
free-mem,256,0.26934,34000000,85
free-mem,256,0.27048,49200000,85
free-mem,256,0.26846,31200000,85
free-mem,256,0.26805,25000000,85
free-mem,256,0.26681,25100000,85
free-mem,256,0.26711,28400000,85
free-mem,256,0.27633,2800000,85
free-mem,256,0.50235,700000,85
free-mem,256,0.26865,13800000,85
free-mem,256,0.26711,22600000,85
free-mem,256,0.26717,23500000,85
free-mem,256,0.26799,42300000,85
free-mem,256,0.2688,40200000,85
free-mem,256,0.54456,500000,85
free-mem,256,0.26872,17500000,85
free-mem,256,0.2682,23100000,85
free-mem,256,0.26912,55700000,85
free-mem,256,0.26955,65200000,85
free-mem,256,0.26998,77600000,85
free-mem,256,0.26978,12200000,85
free-mem,256,0.26698,41100000,85
free-mem,256,0.26823,44200000,85
free-mem,256,0.26846,33200000,85
free-mem,256,0.26716,30500000,85
free-mem,256,0.32603,2100000,85
free-mem,256,0.26843,56800000,85
free-mem,256,0.26528,59600000,85
free-mem,256,0.27013,67700000,85
free-mem,256,0.26874,73400000,85
free-mem,256,0.2671,41400000,85
free-mem,256,0.26773,39800000,85
free-mem,256,0.2687,34800000,85
free-mem,256,0.26759,25900000,85
free-mem,256,0.26927,18100000,85
free-mem,256,0.26734,64700000,85
free-mem,256,0.26911,48200000,85
free-mem,256,0.26921,12900000,85
free-mem,256,0.2697,30800000,85
free-mem,256,0.26808,8500000,85
free-mem,256,0.26771,8000000,85
free-mem,256,0.26841,50300000,85
free-mem,256,0.26753,45900000,85
free-mem,256,0.26711,17700000,85
free-mem,256,0.27029,24100000,85
free-mem,256,0.26957,66700000,85
free-mem,256,0.269,35700000,85
free-mem,256,0.26618,6600000,85
free-mem,256,0.26844,16600000,85
free-mem,256,0.26887,34600000,85
free-mem,256,0.26835,28800000,85
free-mem,256,0.2692,20500000,85
free-mem,256,0.26972,20800000,85
free-mem,256,0.26891,24000000,85
free-mem,256,0.26723,56000000,85
free-mem,256,0.26713,66600000,85
free-mem,256,0.26984,72600000,85
free-mem,256,0.26658,40300000,85
free-mem,256,0.26939,7700000,85
free-mem,256,0.26729,7500000,85
free-mem,256,0.26777,21600000,85
free-mem,256,0.26727,74700000,85
free-mem,256,0.2712,28000000,85
free-mem,256,0.26949,8600000,85
free-mem,256,0.26735,24500000,85
free-mem,256,0.27053,77500000,85
free-mem,256,0.26914,50900000,85
free-mem,256,0.26763,45300000,85
free-mem,256,0.26719,56500000,85
free-mem,256,0.2675,58500000,85
free-mem,256,0.26867,75500000,85
free-mem,256,0.26744,78500000,85
free-mem,256,0.26803,23700000,85
free-mem,256,0.26707,24400000,85
free-mem,256,0.26739,54000000,85
free-mem,256,0.26912,40100000,85
free-mem,256,0.26901,7200000,85
free-mem,256,0.26901,16200000,85
free-mem,256,0.26625,63300000,85
free-mem,256,0.26675,75600000,85
free-mem,256,0.26891,47600000,85
free-mem,256,0.26675,26600000,85
free-mem,256,0.26768,7300000,85
free-mem,256,0.26769,15300000,85
free-mem,256,0.26941,21400000,85
free-mem,256,0.26828,57800000,85
free-mem,256,0.26982,33500000,85
free-mem,256,0.27006,56400000,85
free-mem,256,0.26928,66000000,85
free-mem,256,0.26654,71300000,85
free-mem,256,0.26745,13200000,85
free-mem,256,0.26906,30900000,85
free-mem,256,0.26895,10500000,85
free-mem,256,0.2691,7400000,85
free-mem,256,0.26865,22000000,85
free-mem,256,0.26959,55200000,85
free-mem,256,0.26766,50200000,85
free-mem,256,0.26802,42500000,85
free-mem,256,0.52124,600000,85
free-mem,256,0.26796,3300000,85
free-mem,256,0.26753,4600000,85
free-mem,256,0.26735,21000000,85
free-mem,256,0.26629,54400000,85
free-mem,256,0.26691,58200000,85
free-mem,256,0.26646,49500000,85
free-mem,256,0.2679,10100000,85
free-mem,256,0.26839,9800000,85
free-mem,256,0.26753,9700000,85
free-mem,256,0.26971,16800000,85
free-mem,256,0.26814,19500000,85
free-mem,256,0.26822,64800000,85
free-mem,256,0.2678,77800000,85
free-mem,256,0.26871,78800000,85
free-mem,256,0.26695,53300000,85
free-mem,256,0.26787,47400000,85
free-mem,256,0.26938,9600000,85
free-mem,256,0.26765,4700000,85
free-mem,256,0.26734,17200000,85
free-mem,256,0.26631,20400000,85
free-mem,256,0.26958,25400000,85
free-mem,256,0.26649,71400000,85
free-mem,256,0.26894,70600000,85
free-mem,256,0.26748,51600000,85
free-mem,256,0.26727,36400000,85
free-mem,256,0.26839,9000000,85
free-mem,256,0.26893,6200000,85
free-mem,256,0.26788,22800000,85
free-mem,256,0.26983,55400000,85
free-mem,256,0.26903,51000000,85
free-mem,256,0.26676,37500000,85
free-mem,256,0.26699,29900000,85
free-mem,256,0.26693,32900000,85
free-mem,256,0.26705,11400000,85
free-mem,256,0.26623,10800000,85
free-mem,256,0.26782,23200000,85
free-mem,256,0.26911,61600000,85
free-mem,256,0.26858,76000000,85
free-mem,256,0.26906,76800000,85
free-mem,256,0.26686,77700000,85
free-mem,256,0.27163,17100000,85
free-mem,256,0.26931,16100000,85
free-mem,256,0.26648,51800000,85
free-mem,256,0.27019,45600000,85
free-mem,256,0.27038,32700000,85
free-mem,256,0.26761,31100000,85
free-mem,256,0.26664,11700000,85
free-mem,256,0.26728,25300000,85
free-mem,256,0.26762,38700000,85
free-mem,256,0.26779,13100000,85
free-mem,256,0.26908,65700000,85
free-mem,256,0.26783,39900000,85
free-mem,256,0.2688,34100000,85
free-mem,256,0.26795,32200000,85
free-mem,256,0.26695,29700000,85
free-mem,256,0.267,62000000,85
free-mem,256,0.26759,78000000,85
free-mem,256,0.26851,44400000,85
free-mem,256,0.26642,27900000,85
free-mem,256,0.26749,5500000,85
free-mem,256,0.26703,13000000,85
free-mem,256,0.26993,21900000,85
free-mem,256,0.26855,64000000,85
free-mem,256,0.26658,69300000,85
free-mem,256,0.26809,75100000,85
free-mem,256,0.26751,49000000,85
free-mem,256,0.26664,52300000,85
free-mem,256,0.26901,34700000,85
free-mem,256,0.26681,26300000,85
free-mem,256,0.26748,8800000,85
free-mem,256,0.26828,3400000,85
free-mem,256,0.26883,19900000,85
free-mem,256,0.26619,25500000,85
free-mem,256,0.2685,77200000,85
free-mem,256,0.26942,44000000,85
free-mem,256,0.26819,62400000,85
free-mem,256,0.26736,67800000,85
free-mem,256,0.26652,72800000,85
free-mem,256,0.26959,76900000,85
free-mem,256,0.26868,43700000,85
free-mem,256,0.26906,38400000,85
free-mem,256,0.26909,6800000,85
free-mem,256,0.26794,54800000,85
free-mem,256,0.26845,65600000,85
free-mem,256,0.26473,67400000,85
free-mem,256,0.26576,68100000,85
free-mem,256,0.26645,77400000,85
free-mem,256,0.2671,69500000,85
free-mem,256,0.26628,42400000,85
free-mem,256,0.26953,41200000,85
free-mem,256,0.26852,39700000,85
free-mem,256,0.2674,11600000,85
free-mem,256,0.26772,7100000,85
free-mem,256,0.27045,69900000,85
free-mem,256,0.26732,52500000,85
free-mem,256,0.26798,51100000,85
free-mem,256,0.26701,8400000,85
free-mem,256,0.26891,56100000,85
free-mem,256,0.26858,63900000,85
free-mem,256,0.26606,40600000,85
free-mem,256,0.26752,14900000,85
free-mem,256,0.26727,77000000,85
free-mem,256,0.27022,61500000,85
free-mem,256,0.26677,52200000,85
free-mem,256,0.29508,2500000,85
free-mem,256,0.26829,18500000,85
free-mem,256,0.26874,68700000,85
free-mem,256,0.26848,75900000,85
free-mem,256,0.26658,43400000,85
free-mem,256,0.26661,37100000,85
free-mem,256,0.26855,36000000,85
free-mem,256,0.26881,34400000,85
free-mem,256,0.27016,62600000,85
free-mem,256,0.26969,51700000,85
free-mem,256,0.2685,39000000,85
free-mem,256,0.2681,33700000,85
free-mem,256,0.27014,29500000,85
free-mem,256,0.26935,8200000,85
